User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003844,P00059542,M,18-25,4,C,3,1,2,4.0,,3749
1001758,P00282642,F,26-35,0,B,1,0,5,,,7140
1003853,P00128042,M,26-35,14,B,1,1,1,5.0,18.0,15311
1001749,P00301242,M,26-35,2,B,1,1,5,,,5410
1000187,P00159442,F,46-50,1,B,1,0,5,8.0,,8738
1004328,P00051442,M,51-55,3,C,1,1,8,17.0,,10071
1000236,P00044442,M,26-35,5,B,2,0,1,16.0,,15860
1003618,P00313242,M,55+,17,A,4+,1,8,,,8124
1000849,P00042742,M,26-35,3,B,2,1,5,14.0,,5300
1001050,P00006442,M,26-35,1,B,1,0,5,,,1767
1005797,P00241442,M,26-35,7,A,4+,1,2,15.0,,6675
1001127,P00195542,M,26-35,0,C,1,0,2,12.0,,10044
1002757,P00115642,M,26-35,2,A,1,0,8,14.0,,8070
1003371,P00276342,M,26-35,2,A,3,0,5,,,8868
1003625,P00036142,M,18-25,10,B,1,0,5,,,5242
1000793,P0097142,F,36-45,14,C,1,0,12,,,1720
1004603,P00182742,F,36-45,2,C,2,1,1,2.0,14.0,15485
1005647,P00106042,M,18-25,1,C,2,0,5,,,6901
1000063,P00313142,M,18-25,4,C,2,0,8,,,4128
1001345,P00048442,F,26-35,2,C,1,1,5,14.0,,8907
1004085,P00365542,F,26-35,6,A,1,0,5,8.0,,7155
1000215,P00145442,M,36-45,14,C,1,1,8,15.0,,9955
1003209,P00128742,M,26-35,0,C,3,0,1,,,7965
1002420,P00293342,M,51-55,7,C,2,1,8,,,4253
1004033,P00325742,M,26-35,6,B,1,0,2,9.0,,9782
1005879,P00187842,M,36-45,7,A,4+,1,1,16.0,,11836
1001321,P00183242,F,26-35,14,C,3,1,5,15.0,,6910
1002909,P00286042,M,26-35,7,A,1,0,18,,,3896
1004578,P00162442,M,26-35,0,A,4+,0,1,16.0,,15762
1002933,P00346242,M,36-45,11,C,4+,0,1,15.0,,15628
1001246,P00037142,M,18-25,4,A,2,0,1,2.0,5.0,15448
1003322,P00182242,F,18-25,4,B,2,0,1,5.0,6.0,15481
1005472,P00154042,M,36-45,1,C,0,1,1,2.0,15.0,7601
1003125,P00013742,M,26-35,7,A,1,0,5,,,7001
1004085,P00173942,F,26-35,6,A,1,0,1,5.0,6.0,15752
1003821,P00021942,M,26-35,20,A,2,1,8,16.0,,3966
1004476,P00272842,M,46-50,1,C,0,1,5,14.0,,8602
1005501,P00249742,M,26-35,2,A,3,0,1,15.0,18.0,4258
1003140,P00254242,F,26-35,4,C,1,0,5,11.0,12.0,6934
1005749,P00150342,M,26-35,2,A,0,1,8,14.0,,2112
1004334,P00371644,M,26-35,1,C,0,0,20,,,254
1004004,P00053142,M,51-55,0,C,1,1,1,,,11948
1001749,P00215942,M,26-35,2,B,1,1,8,,,7978
1003434,P00293242,M,18-25,4,B,1,0,8,16.0,,9782
1003675,P00279342,M,36-45,7,B,3,0,5,14.0,,3634
1000862,P00084342,M,36-45,7,A,0,1,13,16.0,,761
1003475,P00058242,M,26-35,14,A,1,0,3,4.0,12.0,5583
1003355,P00287642,M,26-35,1,C,0,0,8,17.0,,8026
1000637,P00284142,M,36-45,12,B,2,1,3,4.0,,2836
1003643,P00028842,M,26-35,17,C,1,0,6,8.0,,20458
1004091,P00346542,M,26-35,17,A,2,1,10,13.0,16.0,18930
1003732,P00344042,M,26-35,17,B,0,1,18,,,1585
1003820,P00329542,M,26-35,17,C,2,1,1,15.0,16.0,19578
1003686,P00116342,M,26-35,7,C,1,1,2,,,10152
1003626,P00032342,M,26-35,17,B,3,0,11,15.0,,3057
1004661,P00119242,M,46-50,15,B,4+,1,18,,,3762
1000195,P00120742,M,26-35,12,B,4+,1,8,12.0,17.0,9742
1004384,P00081142,M,26-35,0,B,0,1,6,8.0,14.0,19926
1003469,P00315042,M,46-50,17,B,3,1,8,,,6084
1001899,P00271742,F,46-50,6,A,1,1,1,5.0,,15706
1002259,P00115342,F,55+,16,C,1,1,5,8.0,14.0,8651
1002885,P00303042,F,18-25,1,A,2,0,5,,,7080
1003869,P00183242,M,18-25,17,C,0,0,5,15.0,,5253
1002837,P00145042,M,18-25,0,B,1,0,1,2.0,5.0,19551
1003018,P00053142,M,36-45,0,B,0,0,1,,,15536
1003704,P00219942,F,36-45,0,C,4+,1,6,16.0,,20417
1004867,P00117542,M,26-35,16,A,3,0,18,,,3763
1002807,P00052642,F,36-45,11,B,2,1,5,14.0,,5445
1000044,P00180742,M,46-50,17,B,3,1,11,,,1763
1005897,P00307142,M,26-35,20,C,3,1,8,,,7924
1005582,P00230042,M,46-50,1,C,2,1,8,,,2099
1000735,P00194242,M,26-35,14,A,3,0,11,16.0,,4454
1001922,P00303742,F,26-35,7,B,4+,0,8,,,8125
1002757,P00111142,M,26-35,2,A,1,0,1,15.0,16.0,15873
1003272,P00028442,M,36-45,0,B,1,0,1,8.0,16.0,15519
1006036,P00316542,F,26-35,15,B,4+,1,5,,,5291
1001717,P00179042,F,51-55,6,B,1,0,11,,,7473
1002916,P00005142,M,46-50,2,C,3,0,5,,,6957
1005359,P00183642,M,18-25,16,B,3,0,4,5.0,9.0,2780
1001209,P00065242,M,36-45,7,C,1,1,2,3.0,4.0,6811
1003618,P00209742,M,55+,17,A,4+,1,1,11.0,15.0,8241
1005880,P00307342,M,26-35,1,A,1,1,8,,,8041
1005324,P00003242,M,26-35,7,C,0,1,8,15.0,,9719
1004833,P00237542,M,36-45,16,C,4+,0,1,15.0,16.0,15312
1004884,P00120342,M,36-45,14,B,1,0,5,17.0,,8628
1005609,P00028842,F,51-55,1,C,1,0,6,8.0,,19985
1003462,P00057542,F,26-35,4,B,3,0,3,4.0,5.0,8253
1005788,P00069542,M,26-35,0,A,4+,0,5,,,5207
1005097,P00319042,M,55+,16,C,3,0,5,,,8757
1005746,P00000142,M,18-25,15,B,2,0,3,4.0,5.0,11052
1001939,P00101542,F,36-45,2,C,3,0,13,16.0,,956
1001667,P00127242,M,51-55,16,B,4+,0,1,16.0,,15612
1001051,P00022942,F,26-35,0,A,0,1,5,8.0,,8814
1005216,P00021742,M,18-25,2,C,1,0,5,,,8672
1003411,P00349942,M,18-25,4,A,4+,0,1,5.0,,7640
1004819,P00101942,M,36-45,18,B,1,0,8,17.0,,7947
1001836,P00304442,M,26-35,0,A,4+,0,1,16.0,,15257
1005888,P00041942,M,26-35,20,B,1,0,5,18.0,,1820
1004260,P00121342,M,26-35,16,C,3,1,1,5.0,18.0,11996
1003471,P00112942,M,18-25,4,A,1,0,1,16.0,,15662
1001855,P00182142,M,18-25,4,C,4+,0,1,5.0,6.0,11521
1000058,P00221842,M,26-35,2,B,3,0,1,8.0,,11967
1004447,P00225942,M,46-50,5,B,0,1,11,,,4645
1000650,P00332242,M,26-35,17,C,2,1,1,16.0,,11994
1002793,P00255942,M,36-45,7,B,3,0,1,16.0,,11498
1003491,P00341942,M,26-35,16,B,1,0,11,15.0,16.0,7382
1001146,P00028442,F,18-25,16,B,2,1,1,8.0,16.0,4332
1003081,P00111142,M,26-35,7,B,1,1,1,15.0,16.0,15620
1000454,P00226342,M,26-35,20,C,2,1,11,15.0,,3019
1004131,P00113042,M,46-50,7,C,2,1,11,16.0,,3077
1004406,P00186642,M,26-35,16,B,2,1,2,4.0,15.0,9567
1000325,P00195342,F,51-55,3,A,1,0,2,5.0,,16387
1004389,P00289342,M,26-35,4,C,1,0,5,8.0,14.0,5274
1005627,P00217942,M,26-35,0,A,4+,1,5,,,5405
1004144,P00000642,M,18-25,4,C,3,0,1,6.0,16.0,15422
1000271,P00223942,M,18-25,4,C,1,0,5,8.0,,7113
1001333,P00348842,M,26-35,17,A,4+,0,1,6.0,,15258
1005896,P00249642,M,26-35,0,A,4+,0,3,5.0,,10611
1003999,P00145042,M,36-45,17,B,4+,0,1,2.0,5.0,11414
1003599,P00140742,M,26-35,16,C,3,0,1,15.0,,19120
1005030,P00277642,M,18-25,1,C,1,0,2,3.0,10.0,13251
1005736,P00025442,M,26-35,1,A,3,1,1,2.0,9.0,19624
1002507,P00169742,M,26-35,4,A,0,1,1,8.0,15.0,15438
1005841,P00248742,F,36-45,7,A,4+,1,5,,,3478
1003579,P00076942,M,18-25,0,C,2,0,1,13.0,16.0,11950
1002524,P00115642,F,55+,9,C,2,1,8,14.0,,5824
1004150,P00014642,M,26-35,0,B,3,0,8,14.0,17.0,7799
1003026,P00283142,F,18-25,4,B,1,0,13,14.0,16.0,942
1004732,P00125842,M,26-35,14,B,2,1,11,16.0,,4595
1003361,P00334242,M,26-35,4,B,0,0,1,8.0,,19307
1002837,P00085042,M,18-25,0,B,1,0,5,6.0,,5400
1005287,P00101742,M,26-35,8,C,0,0,12,14.0,,1036
1002853,P00054942,M,0-17,1,C,2,0,5,8.0,,3643
1003095,P00049642,F,26-35,3,B,1,1,8,14.0,,7915
1004186,P00090942,M,26-35,7,B,1,1,1,2.0,14.0,12114
1000053,P00044342,M,26-35,0,B,1,0,8,,,9823
1001315,P00211242,M,36-45,7,C,2,1,8,12.0,,10016
1005609,P00086642,F,51-55,1,C,1,0,8,,,9727
1002899,P00137242,M,36-45,14,A,3,1,5,,,7176
1003057,P00128942,F,26-35,12,B,1,0,1,11.0,,12021
1001794,P00182642,M,26-35,11,B,1,0,2,4.0,9.0,12788
1002456,P00220942,M,26-35,5,A,1,0,18,,,2388
1003578,P00270842,M,51-55,3,C,0,1,5,,,5353
1004094,P00136742,M,26-35,17,C,3,0,1,14.0,16.0,15909
1000319,P00171542,F,51-55,6,B,3,1,2,5.0,14.0,3608
1004285,P00282042,M,36-45,0,B,3,0,5,15.0,,8666
1005621,P00046742,M,26-35,7,A,1,0,1,2.0,15.0,15517
1000749,P00335242,M,36-45,18,B,0,0,5,8.0,,5276
1001974,P00226242,M,36-45,17,B,1,0,11,15.0,,4680
1001838,P00332242,M,36-45,7,A,3,0,1,16.0,,15574
1003624,P00289942,M,26-35,12,B,0,1,3,4.0,5.0,8419
1001031,P00274142,M,36-45,16,C,2,1,1,,,15867
1005978,P00262242,M,36-45,1,B,2,0,1,11.0,16.0,4366
1000452,P00110242,M,51-55,17,A,3,1,8,,,7857
1005428,P00152442,F,26-35,6,B,4+,0,8,,,7988
1002928,P00183342,M,26-35,2,B,1,1,5,15.0,18.0,5212
1002010,P00313042,M,18-25,4,B,0,0,5,14.0,,5183
1005322,P00268342,M,36-45,17,A,3,1,5,,,7097
1001697,P00197042,F,18-25,4,B,3,0,5,,,7078
1001632,P00175242,M,26-35,16,B,1,0,2,,,9568
1004116,P00102642,M,36-45,7,A,2,0,4,8.0,9.0,2782
1004287,P00042242,M,26-35,7,C,2,1,5,15.0,,3465
1003801,P00266242,M,18-25,12,B,0,0,11,,,3193
1005516,P00288642,F,51-55,16,C,3,1,16,,,16518
1003007,P00179042,M,36-45,0,C,1,1,11,,,1525
1005690,P00260042,M,18-25,4,B,3,0,5,8.0,,5387
1001764,P00136542,M,18-25,0,B,1,0,5,8.0,,7047
1005355,P00119642,M,55+,0,B,0,1,1,2.0,8.0,15887
1001749,P00042842,M,26-35,2,B,1,1,5,,,5161
1004386,P00245642,M,26-35,5,B,1,0,5,11.0,12.0,5344
1000461,P00036842,M,51-55,7,B,0,0,1,14.0,16.0,11491
1001489,P00121642,F,36-45,2,A,2,1,5,14.0,,5192
1005300,P00156742,M,26-35,20,A,0,0,5,6.0,8.0,6990
1003290,P00251642,M,26-35,14,A,1,0,1,2.0,4.0,4021
1004456,P00053642,F,36-45,2,C,4+,0,7,,,16323
1003032,P00010842,M,26-35,0,A,1,1,8,16.0,,9821
1004715,P00371644,M,26-35,2,B,3,0,20,,,121
1002701,P00046142,M,46-50,1,A,3,1,1,16.0,,19425
1002428,P00297342,M,46-50,17,B,1,0,5,,,6894
1001468,P00173342,M,0-17,14,B,1,0,1,6.0,14.0,11539
1003509,P00193642,M,18-25,4,A,0,0,2,3.0,4.0,12704
1001762,P00365242,M,26-35,14,B,2,1,5,8.0,,5209
1002523,P00242742,M,26-35,17,B,0,0,1,2.0,9.0,19495
1004921,P00046742,F,26-35,15,B,3,1,1,2.0,15.0,15724
1001019,P00357642,M,36-45,1,A,4+,1,5,,,3431
1002016,P00145742,F,55+,2,C,2,1,1,2.0,,15419
1004380,P00295842,F,26-35,1,C,1,0,5,8.0,,5249
1001719,P00307342,M,18-25,16,C,2,1,8,,,5890
1000744,P00338442,M,26-35,17,B,2,0,1,16.0,,11577
1005070,P00240142,M,26-35,2,A,0,0,5,,,8738
1004834,P00105542,F,46-50,9,C,1,1,8,,,7818
1000953,P00025942,M,51-55,20,B,1,1,8,14.0,,9848
1001164,P00327342,F,26-35,19,A,1,1,16,,,12620
1003539,P00028042,F,26-35,4,A,1,1,1,16.0,,15761
1002987,P00234842,M,18-25,4,B,4+,0,5,6.0,16.0,8584
1001408,P00045342,M,26-35,0,B,1,1,1,5.0,17.0,15584
1000554,P00253042,M,26-35,12,C,0,1,8,,,7982
1001050,P00145642,M,26-35,1,B,1,0,1,8.0,17.0,12027
1002199,P00274942,M,0-17,10,B,3,0,8,,,9860
1001922,P00371644,F,26-35,7,B,4+,0,20,,,237
1003292,P00024042,F,51-55,6,B,3,0,7,,,16383
1001301,P00307542,F,26-35,2,C,1,1,1,15.0,,11642
1002711,P00087642,F,26-35,4,C,0,0,5,14.0,,7189
1005698,P00003942,M,36-45,14,B,3,0,5,14.0,,5282
1002980,P00259342,M,46-50,7,C,4+,1,5,9.0,,6945
1000752,P00244142,F,26-35,3,A,3,0,1,2.0,15.0,3902
1004344,P00018042,M,26-35,1,A,4+,0,15,16.0,,4171
1002092,P00058442,M,55+,1,B,4+,1,5,14.0,,7085
1004568,P00193542,F,26-35,4,B,2,1,1,2.0,,19589
1003301,P00157342,F,26-35,2,B,3,0,8,,,7914
1002639,P00113242,F,26-35,6,C,3,0,1,6.0,8.0,11937
1004572,P00219242,F,0-17,10,C,0,0,4,5.0,,2826
1001150,P00146842,F,26-35,20,A,1,0,6,8.0,16.0,8658
1003226,P00113142,M,36-45,4,A,1,1,1,5.0,12.0,15643
1001141,P00182742,F,26-35,3,B,1,1,1,2.0,14.0,11396
1000351,P00046742,M,18-25,4,A,4+,0,1,2.0,15.0,15438
1006011,P00181742,M,36-45,15,C,3,0,11,16.0,,3000
1001170,P00087442,M,55+,3,A,2,1,5,,,8586
1002072,P00288442,F,51-55,12,C,1,0,5,14.0,,3482
1000956,P00289942,M,36-45,1,A,3,1,3,4.0,5.0,10893
1004663,P00120742,M,26-35,4,A,0,0,8,12.0,17.0,6144
1005540,P00086042,M,36-45,1,C,4+,1,8,14.0,17.0,9930
1003610,P00339042,M,18-25,6,B,4+,0,5,,,1961
1002593,P00113142,M,55+,16,C,2,0,1,5.0,12.0,19254
1000802,P00116642,M,26-35,16,B,1,0,5,,,5157
1000531,P00267542,F,18-25,14,B,0,0,1,16.0,,12062
1002878,P00088942,F,51-55,20,A,2,1,8,,,7778
1001060,P00142942,M,18-25,10,C,1,0,1,2.0,16.0,15648
1002407,P00121342,M,36-45,16,C,1,0,1,5.0,18.0,19564
1004450,P00052842,M,26-35,15,A,1,1,10,15.0,,23045
1005937,P00100842,M,26-35,12,B,2,1,5,,,7028
1005890,P00115342,M,36-45,20,C,3,0,5,8.0,14.0,8882
1003691,P00021742,M,26-35,7,B,1,1,5,,,8832
1005312,P00060242,M,26-35,1,A,1,0,3,4.0,,10809
1003756,P00219142,M,18-25,12,B,4+,0,5,,,3554
1004650,P00031042,M,26-35,7,C,2,1,8,,,7775
1000644,P00354142,M,26-35,20,C,2,1,6,8.0,,20532
1004021,P00344742,M,51-55,20,B,1,1,5,,,1724
1002092,P00221442,M,55+,1,B,4+,1,1,2.0,5.0,19353
1000013,P00005042,M,46-50,1,C,3,1,6,16.0,,16041
1005580,P00221442,M,46-50,7,B,4+,0,1,2.0,5.0,19085
1005239,P00126142,M,36-45,7,B,2,1,8,16.0,,7966
1002705,P00111142,M,26-35,1,B,3,1,1,15.0,16.0,19372
1002102,P00313142,M,26-35,11,B,3,0,8,,,8027
1000805,P00053742,M,36-45,12,B,1,0,5,14.0,,1747
1001733,P00239842,M,18-25,14,B,0,1,5,8.0,,7095
1000945,P00002542,M,46-50,7,C,3,0,8,14.0,,5996
1000105,P00370293,M,46-50,12,C,1,1,19,,,26
1003677,P00157542,F,26-35,12,C,1,0,8,14.0,,9998
1000326,P00303642,M,51-55,11,B,1,1,8,14.0,,3912
1005954,P00298542,M,46-50,11,A,2,1,16,,,16815
1002496,P00118742,M,51-55,1,B,1,0,5,11.0,,8638
1003025,P00360242,F,36-45,0,C,1,0,5,,,5270
1004980,P00237542,M,26-35,1,B,0,0,1,15.0,16.0,11698
1004985,P00182742,M,36-45,0,C,3,0,1,2.0,14.0,15348
1002595,P00302542,M,18-25,4,B,1,0,5,,,5270
1004535,P00341342,M,18-25,19,B,1,0,1,8.0,17.0,19385
1004673,P00155642,M,36-45,16,B,2,1,8,,,9899
1002896,P00182242,M,18-25,14,B,0,0,1,5.0,6.0,15181
1001451,P00248942,M,36-45,20,B,0,0,1,6.0,14.0,19279
1004087,P00274942,M,0-17,4,C,1,0,8,,,9790
1001010,P00036442,M,26-35,0,A,1,0,16,,,12813
1002858,P00030942,F,0-17,10,B,2,0,4,5.0,9.0,3547
1000505,P00148442,M,36-45,17,C,2,1,2,16.0,,13326
1000270,P00063342,M,51-55,14,B,2,1,1,2.0,9.0,15375
1005631,P00058042,M,36-45,12,C,3,0,8,16.0,,7832
1001956,P00035342,M,36-45,0,C,1,1,2,4.0,14.0,6815
1003903,P00212942,M,26-35,0,C,1,0,5,,,5317
1000062,P00085542,F,36-45,3,A,1,0,5,14.0,,5327
1003792,P00296242,M,26-35,6,A,1,0,8,,,7904
1002232,P00254242,M,26-35,14,B,1,1,5,11.0,12.0,6975
1003950,P00053842,M,26-35,4,C,3,0,4,5.0,12.0,2800
1002627,P00249642,M,26-35,1,B,2,1,3,5.0,,10808
1003834,P00150942,M,18-25,2,B,2,0,6,11.0,13.0,20400
1004040,P00085242,M,26-35,20,B,2,1,8,14.0,17.0,8057
1004593,P00150042,F,46-50,1,B,0,1,8,,,8067
1003937,P00046742,M,55+,2,C,2,1,1,2.0,15.0,19302
1005689,P00147942,M,26-35,0,B,3,0,1,16.0,,19565
1001605,P00033342,F,18-25,0,B,1,0,5,14.0,,8600
1005948,P00362142,M,55+,13,B,0,0,5,,,8707
1005599,P00143642,M,36-45,7,A,1,0,1,2.0,6.0,4327
1004680,P00205442,M,36-45,0,B,3,1,5,8.0,14.0,8590
1000479,P00115542,M,26-35,12,C,0,0,8,,,9768
1005536,P00326742,M,26-35,16,B,2,1,11,,,4431
1002680,P00085342,M,26-35,12,C,1,1,10,13.0,,18592
1005841,P00116842,F,36-45,7,A,4+,1,2,5.0,8.0,16193
1005113,P00182342,M,26-35,0,A,3,1,1,5.0,6.0,4424
1000975,P00286342,M,36-45,0,B,2,1,7,,,16222
1000331,P00350642,M,26-35,7,B,1,0,8,,,9734
1000399,P00289942,F,36-45,6,B,1,1,3,4.0,5.0,13361
1003808,P00007542,M,26-35,7,A,2,1,15,16.0,,8399
1002237,P00296042,F,36-45,6,B,1,0,8,13.0,16.0,8110
1002820,P00288942,F,36-45,0,A,2,0,1,2.0,5.0,8331
1003191,P0099242,M,26-35,12,B,4+,0,8,14.0,,4022
1005854,P00281142,M,46-50,7,B,0,1,11,15.0,,4678
1001865,P00370242,F,18-25,1,B,2,0,5,,,1921
1003067,P00304642,F,26-35,0,A,1,0,2,14.0,15.0,9887
1001733,P00048842,M,18-25,14,B,0,1,8,,,9900
1002643,P00114142,M,46-50,17,B,1,1,8,,,9773
1001181,P00183842,M,36-45,7,A,3,1,4,9.0,12.0,2065
1004064,P00372445,M,46-50,0,A,1,1,20,,,130
1003255,P00058442,F,26-35,15,C,1,1,5,14.0,,8899
1002793,P00145642,M,36-45,7,B,3,0,1,8.0,17.0,15734
1001561,P00187842,F,18-25,4,C,2,0,1,16.0,,11747
1003527,P00359142,M,26-35,0,B,2,1,16,,,16167
1003654,P00147742,M,26-35,17,B,3,1,1,16.0,,11828
1005837,P00192842,M,26-35,7,B,0,1,5,14.0,,8758
1005400,P00016542,F,18-25,4,C,2,0,1,6.0,16.0,15450
1004318,P00194642,M,26-35,5,B,3,0,1,6.0,13.0,15324
1000727,P00282242,M,36-45,11,B,4+,1,5,8.0,17.0,6995
1003209,P00206442,M,26-35,0,C,3,0,1,5.0,9.0,8154
1003519,P00000342,F,26-35,14,A,1,1,5,14.0,,5448
1001675,P00278442,F,26-35,6,B,1,1,11,,,6157
1004337,P00112542,M,18-25,20,C,4+,0,1,11.0,15.0,18972
1005029,P00324542,M,26-35,4,C,1,1,5,8.0,,7073
1003507,P00177542,M,26-35,0,A,3,0,1,8.0,,15414
1004782,P00221542,M,46-50,1,C,2,1,5,15.0,,5277
1002544,P00145042,M,46-50,1,B,1,0,1,2.0,5.0,15918
1000566,P0099742,M,26-35,17,A,3,0,3,4.0,5.0,8378
1003507,P00069842,M,26-35,0,A,3,0,13,16.0,,572
1003707,P00302442,F,18-25,0,C,1,0,5,6.0,,5477
1004957,P00304742,M,26-35,2,A,1,1,8,,,5845
1004354,P00304042,M,36-45,14,B,2,0,5,,,8676
1000809,P00170442,M,26-35,17,C,1,0,5,,,7162
1003513,P00002542,M,26-35,16,C,1,0,8,14.0,,8112
1000346,P00222142,F,26-35,0,B,2,0,5,13.0,,8653
1005671,P00110742,M,26-35,1,C,4+,0,1,2.0,8.0,19172
1000165,P00285642,M,18-25,16,A,1,0,2,5.0,15.0,6858
1005100,P00122442,M,51-55,6,B,1,1,1,11.0,15.0,11810
1002092,P00057442,M,55+,1,B,4+,1,5,14.0,16.0,7013
1000263,P00070042,F,26-35,7,C,1,0,1,2.0,16.0,19316
1000293,P00076042,M,55+,1,C,1,1,8,,,6155
1000117,P00214442,M,26-35,17,A,2,1,8,,,6151
1002752,P00215642,M,26-35,15,A,2,0,8,,,7887
1002645,P00299142,M,26-35,7,A,1,0,5,,,7044
1001317,P00248542,M,46-50,7,B,3,1,8,16.0,,6175
1001184,P00182642,F,26-35,4,C,1,1,2,4.0,9.0,12716
1003842,P00042742,F,36-45,16,B,4+,0,5,14.0,,6967
1002719,P00120942,M,26-35,12,C,3,0,8,,,6151
1003705,P00319042,M,46-50,7,B,1,1,5,,,8605
1005942,P00232742,M,46-50,1,C,4+,0,8,,,4037
1004179,P00100442,F,36-45,20,C,3,1,2,4.0,5.0,16389
1003410,P00233642,M,36-45,1,B,3,1,1,15.0,,11673
1002732,P00317842,M,46-50,17,C,2,1,8,,,9912
1003128,P00216342,M,18-25,2,B,3,0,3,4.0,5.0,8244
1001613,P00032442,M,18-25,20,A,1,0,5,,,6927
1005952,P00267542,F,46-50,1,C,4+,1,1,16.0,,15382
1003297,P00297042,M,18-25,4,A,3,0,8,,,9705
1000957,P00366542,M,36-45,1,C,2,1,5,,,7149
1002670,P00126042,M,36-45,6,B,1,0,8,14.0,,6043
1004125,P00102642,M,36-45,2,C,2,1,4,8.0,9.0,2132
1002263,P00319142,M,26-35,6,C,2,1,5,14.0,,5315
1003964,P00352742,M,55+,16,C,1,1,1,,,15429
1004489,P00138542,M,18-25,4,B,1,0,5,6.0,,8871
1000710,P00158242,M,26-35,20,A,4+,0,6,8.0,,16701
1001466,P00173742,M,18-25,4,C,3,1,1,5.0,8.0,12020
1002820,P00113242,F,36-45,0,A,2,0,1,6.0,8.0,18971
1003709,P00226342,M,26-35,12,C,3,0,11,15.0,,4417
1002665,P00206442,M,36-45,11,B,1,0,1,5.0,9.0,3908
1004172,P00059442,M,36-45,7,C,1,1,6,8.0,16.0,20087
1004072,P00012842,M,51-55,6,B,4+,0,16,,,8606
1005605,P00009042,F,18-25,2,A,0,0,8,16.0,,6020
1004694,P00310542,M,55+,7,C,3,1,8,,,7992
1000971,P00375436,M,26-35,12,B,2,1,20,,,253
1005249,P00036842,F,46-50,14,B,1,1,1,14.0,16.0,15616
1001837,P00241642,M,26-35,2,B,1,0,1,2.0,11.0,15401
1001746,P00213742,M,26-35,4,C,1,1,8,,,9712
1001772,P00216342,M,55+,2,C,1,0,3,4.0,5.0,10661
1000870,P00248142,F,26-35,1,B,4+,1,5,,,8605
1003491,P00115542,M,26-35,16,B,1,0,8,,,7960
1000147,P00008542,M,18-25,4,B,4+,0,2,8.0,,9614
1004376,P00022842,F,26-35,5,C,3,0,5,,,5227
1001507,P00117842,M,36-45,17,C,0,0,5,13.0,16.0,8797
1005566,P00033642,M,36-45,7,C,2,0,5,8.0,,8622
1002124,P00187842,M,26-35,0,B,1,1,1,16.0,,19588
1001320,P00084442,M,26-35,4,A,2,0,13,16.0,,772
1005424,P00085242,F,36-45,2,C,2,0,8,14.0,17.0,8000
1002101,P0097342,M,26-35,16,C,1,1,1,15.0,16.0,7952
1004848,P00251242,F,36-45,6,C,3,0,5,11.0,,8868
1002518,P00165842,M,26-35,7,C,4+,0,14,,,15228
1000757,P00221442,M,26-35,12,A,1,0,1,2.0,5.0,11841
1000092,P00160042,F,18-25,4,B,1,0,1,13.0,16.0,7940
1000469,P00025442,M,36-45,6,B,0,1,1,2.0,9.0,15448
1004122,P00146042,M,18-25,19,C,4+,0,1,13.0,15.0,3898
1003887,P00190742,M,18-25,4,C,1,0,3,4.0,9.0,10695
1001369,P00360042,M,26-35,5,B,1,1,8,,,2210
1001532,P00262242,M,18-25,14,C,3,0,1,11.0,16.0,19423
1000096,P00334242,F,26-35,16,C,2,1,1,8.0,,11433
1000220,P00351342,M,26-35,12,A,3,0,1,2.0,16.0,11947
1003859,P00032042,M,26-35,0,C,1,0,1,2.0,15.0,15205
1002994,P00118742,M,36-45,5,A,1,1,5,11.0,,8646
1001285,P00299942,M,36-45,4,A,0,1,8,,,7839
1001352,P00168042,M,36-45,20,B,2,0,8,,,6018
1000059,P00188742,F,51-55,1,B,4+,1,8,14.0,17.0,7887
1003563,P00110742,M,26-35,2,A,3,0,1,2.0,8.0,19385
1002342,P00145042,M,36-45,3,C,1,0,1,2.0,5.0,15874
1005831,P00251942,M,26-35,1,A,2,1,1,2.0,5.0,12100
1003224,P00274042,F,26-35,14,A,3,1,1,,,19317
1002073,P00051642,F,18-25,4,B,4+,0,8,,,9997
1005684,P00299442,M,18-25,16,A,1,0,3,4.0,,5367
1000165,P00188442,M,18-25,16,A,1,0,5,7.0,,6873
1005682,P00017642,M,18-25,0,B,2,0,1,4.0,,4213
1000195,P00029842,M,26-35,12,B,4+,1,8,,,10004
1006016,P00295942,M,46-50,1,B,1,1,2,5.0,15.0,12836
1004509,P00192942,M,26-35,7,C,0,1,5,,,5246
1000068,P00271142,M,18-25,4,A,0,0,5,,,6884
1003732,P00160542,M,26-35,17,B,0,1,5,12.0,,2052
1000331,P00271042,M,26-35,7,B,1,0,6,16.0,,20566
1004368,P00255842,M,18-25,17,B,1,0,16,,,20817
1004957,P00192542,M,26-35,2,A,1,1,1,2.0,9.0,11590
1002176,P00211142,M,0-17,19,B,1,0,5,,,5469
1002962,P00318942,M,36-45,3,A,2,0,8,16.0,,3890
1001301,P00114942,F,26-35,2,C,1,1,1,15.0,16.0,15761
1001624,P00241542,M,26-35,0,B,1,1,1,6.0,,4137
1001120,P00285842,M,18-25,4,A,0,1,5,,,8645
1005576,P00191242,M,26-35,4,C,3,0,3,4.0,12.0,10772
1000744,P00222042,M,26-35,17,B,2,0,1,8.0,,15412
1003847,P00243942,M,26-35,7,B,1,0,1,2.0,15.0,11881
1005535,P00372445,M,26-35,15,B,1,1,20,,,239
1005493,P00100642,M,36-45,12,B,3,0,5,15.0,,6950
